Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month,Month_Num
2803,CA-2017-143329,2017-11-03,2017-11-08,Standard Class,DL-13330,Consumer,United States,Las Cruces,New Mexico,West,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,41.37,3,0.0,17.3754,2017,November,11
2806,CA-2015-122623,2015-09-07,2015-09-11,Standard Class,CC-12145,Consumer,United States,El Paso,Texas,Central,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",47.516,2,0.3,-2.0364,2015,September,9
2816,CA-2015-104626,2015-09-01,2015-09-08,Standard Class,DR-12940,Home Office,United States,Franklin,Massachusetts,East,OFF-BI-10001510,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,114.6,5,0.0,51.57,2015,September,9
2817,CA-2015-104626,2015-09-01,2015-09-08,Standard Class,DR-12940,Home Office,United States,Franklin,Massachusetts,East,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",60.74,1,0.0,15.185,2015,September,9
2818,CA-2015-104626,2015-09-01,2015-09-08,Standard Class,DR-12940,Home Office,United States,Franklin,Massachusetts,East,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,124.36,2,0.0,27.3592,2015,September,9
2819,CA-2015-104626,2015-09-01,2015-09-08,Standard Class,DR-12940,Home Office,United States,Franklin,Massachusetts,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,1088.76,6,0.0,315.7404,2015,September,9
2820,CA-2016-160500,2016-05-05,2016-05-08,First Class,DM-13015,Consumer,United States,Encinitas,California,West,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,6.72,5,0.2,2.352,2016,May,5
2821,CA-2016-160500,2016-05-05,2016-05-08,First Class,DM-13015,Consumer,United States,Encinitas,California,West,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,298.776,3,0.2,7.4694,2016,May,5
2832,CA-2014-148915,2014-11-01,2014-11-05,Standard Class,ND-18370,Consumer,United States,Portland,Oregon,West,OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",443.92,5,0.2,-94.333,2014,November,11
2833,CA-2014-148915,2014-11-01,2014-11-05,Standard Class,ND-18370,Consumer,United States,Portland,Oregon,West,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,155.976,3,0.2,54.5916,2014,November,11
2839,CA-2016-147368,2016-06-09,2016-06-12,First Class,TC-21295,Consumer,United States,Tallahassee,Florida,South,TEC-MA-10002178,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,695.7,2,0.5,-27.828,2016,June,6
2840,US-2015-104185,2015-09-03,2015-09-08,Second Class,JB-15400,Corporate,United States,New York City,New York,East,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,120.33,1,0.0,31.2858,2015,September,9
2851,US-2016-128293,2016-06-02,2016-06-05,First Class,KC-16255,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,64.784,1,0.2,-12.9568,2016,June,6
2868,CA-2016-115588,2016-11-10,2016-11-12,Second Class,AF-10885,Consumer,United States,Toledo,Ohio,East,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,14.72,5,0.2,-3.312,2016,November,11
2869,CA-2016-115588,2016-11-10,2016-11-12,Second Class,AF-10885,Consumer,United States,Toledo,Ohio,East,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,38.976,3,0.2,-2.436,2016,November,11
2890,CA-2017-164049,2017-11-02,2017-11-06,Standard Class,KH-16630,Corporate,United States,Seattle,Washington,West,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",23.85,5,0.0,10.7325,2017,November,11
2898,US-2016-164630,2016-01-04,2016-01-09,Standard Class,EB-13975,Corporate,United States,Charlotte,North Carolina,South,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,959.968,4,0.2,119.996,2016,January,1
2907,CA-2017-121615,2017-11-03,2017-11-09,Standard Class,DL-12925,Consumer,United States,Eagan,Minnesota,Central,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,8.56,2,0.0,3.852,2017,November,11
2908,CA-2017-121615,2017-11-03,2017-11-09,Standard Class,DL-12925,Consumer,United States,Eagan,Minnesota,Central,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,52.4,5,0.0,14.148,2017,November,11
2909,CA-2017-121615,2017-11-03,2017-11-09,Standard Class,DL-12925,Consumer,United States,Eagan,Minnesota,Central,OFF-LA-10001771,Office Supplies,Labels,Avery 513,14.94,3,0.0,6.8724,2017,November,11
2911,CA-2015-118444,2015-11-05,2015-11-09,Standard Class,VD-21670,Consumer,United States,Coral Springs,Florida,South,OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",387.136,4,0.2,24.196,2015,November,11
2925,CA-2014-157721,2014-09-02,2014-09-05,First Class,JM-16195,Consumer,United States,Watertown,New York,East,OFF-AP-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",19.9,1,0.0,8.955,2014,September,9
2926,CA-2014-157721,2014-09-02,2014-09-05,First Class,JM-16195,Consumer,United States,Watertown,New York,East,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",70.71,1,0.0,4.9497,2014,September,9
2928,CA-2017-158106,2017-06-04,2017-06-10,Standard Class,CT-11995,Consumer,United States,Apple Valley,Minnesota,Central,OFF-AR-10002255,Office Supplies,Art,Newell 346,8.64,3,0.0,2.5056,2017,June,6
2931,CA-2015-168564,2015-08-08,2015-08-08,Same Day,TT-21220,Consumer,United States,San Francisco,California,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",6.608,2,0.2,2.2302,2015,August,8
2932,CA-2015-168564,2015-08-08,2015-08-08,Same Day,TT-21220,Consumer,United States,San Francisco,California,West,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,7.28,2,0.2,2.73,2015,August,8
2933,CA-2015-168564,2015-08-08,2015-08-08,Same Day,TT-21220,Consumer,United States,San Francisco,California,West,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,144.784,1,0.2,10.8588,2015,August,8
2934,US-2016-169040,2016-12-06,2016-12-12,Standard Class,GT-14710,Consumer,United States,Seattle,Washington,West,TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,156.792,1,0.2,13.7193,2016,December,12
2935,US-2016-169040,2016-12-06,2016-12-12,Standard Class,GT-14710,Consumer,United States,Seattle,Washington,West,TEC-PH-10002834,Technology,Phones,Google Nexus 5,431.976,3,0.2,26.9985,2016,December,12
2936,US-2016-169040,2016-12-06,2016-12-12,Standard Class,GT-14710,Consumer,United States,Seattle,Washington,West,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,35.89,1,0.0,16.1505,2016,December,12
2937,US-2016-169040,2016-12-06,2016-12-12,Standard Class,GT-14710,Consumer,United States,Seattle,Washington,West,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,47.208,7,0.2,15.3426,2016,December,12
2938,US-2016-169040,2016-12-06,2016-12-12,Standard Class,GT-14710,Consumer,United States,Seattle,Washington,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,248.08,7,0.0,116.5976,2016,December,12
2939,US-2016-169040,2016-12-06,2016-12-12,Standard Class,GT-14710,Consumer,United States,Seattle,Washington,West,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",189.7,5,0.0,89.159,2016,December,12
2940,US-2016-169040,2016-12-06,2016-12-12,Standard Class,GT-14710,Consumer,United States,Seattle,Washington,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,59.808,3,0.2,19.4376,2016,December,12
2946,CA-2016-166443,2016-11-04,2016-11-05,First Class,LH-17020,Consumer,United States,San Francisco,California,West,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,38.29,7,0.0,16.4647,2016,November,11
2950,CA-2017-134915,2017-11-12,2017-11-12,Same Day,EM-14140,Home Office,United States,Glendale,Arizona,West,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,41.6,4,0.2,13.0,2017,November,11
2951,CA-2017-134915,2017-11-12,2017-11-12,Same Day,EM-14140,Home Office,United States,Glendale,Arizona,West,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,23.12,5,0.2,8.381,2017,November,11
2952,CA-2017-134915,2017-11-12,2017-11-12,Same Day,EM-14140,Home Office,United States,Glendale,Arizona,West,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.888,2,0.2,9.9652,2017,November,11
2953,CA-2017-134915,2017-11-12,2017-11-12,Same Day,EM-14140,Home Office,United States,Glendale,Arizona,West,FUR-FU-10000305,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",113.568,2,0.2,-5.6784,2017,November,11
2954,CA-2017-134915,2017-11-12,2017-11-12,Same Day,EM-14140,Home Office,United States,Glendale,Arizona,West,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,7.92,2,0.2,0.693,2017,November,11
2955,CA-2017-134915,2017-11-12,2017-11-12,Same Day,EM-14140,Home Office,United States,Glendale,Arizona,West,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,671.984,2,0.2,50.3988,2017,November,11
2958,CA-2017-168900,2017-05-04,2017-05-09,Standard Class,SH-20395,Consumer,United States,Springfield,Ohio,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,2.313,1,0.7,-1.9275,2017,May,5
2969,CA-2017-167941,2017-11-06,2017-11-09,Second Class,JF-15565,Consumer,United States,Fayetteville,North Carolina,South,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",499.584,3,0.2,43.7136,2017,November,11
2970,CA-2017-167941,2017-11-06,2017-11-09,Second Class,JF-15565,Consumer,United States,Fayetteville,North Carolina,South,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,31.104,6,0.2,10.8864,2017,November,11
2971,CA-2017-167941,2017-11-06,2017-11-09,Second Class,JF-15565,Consumer,United States,Fayetteville,North Carolina,South,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,13.272,8,0.7,-10.6176,2017,November,11
2972,CA-2017-167941,2017-11-06,2017-11-09,Second Class,JF-15565,Consumer,United States,Fayetteville,North Carolina,South,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",28.272,2,0.2,6.3612,2017,November,11
2973,CA-2017-167941,2017-11-06,2017-11-09,Second Class,JF-15565,Consumer,United States,Fayetteville,North Carolina,South,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,259.136,4,0.2,-51.8272,2017,November,11
2975,CA-2015-137512,2015-05-07,2015-05-12,Standard Class,AG-10675,Consumer,United States,Allen,Texas,Central,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,244.006,2,0.3,-31.3722,2015,May,5
2976,CA-2015-137512,2015-05-07,2015-05-12,Standard Class,AG-10675,Consumer,United States,Allen,Texas,Central,OFF-PA-10000213,Office Supplies,Paper,Xerox 198,15.936,4,0.2,5.3784,2015,May,5
2977,CA-2017-139773,2017-12-04,2017-12-04,Same Day,DV-13045,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",188.552,7,0.3,-2.6936,2017,December,12
2978,CA-2017-134607,2017-10-03,2017-10-08,Second Class,HL-15040,Consumer,United States,Rochester,New York,East,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58,2,0.0,5.8708,2017,October,10
2984,US-2014-112872,2014-12-06,2014-12-11,Second Class,RC-19960,Consumer,United States,Springfield,Oregon,West,OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File,53.424,3,0.2,4.6746,2014,December,12
2985,US-2014-112872,2014-12-06,2014-12-11,Second Class,RC-19960,Consumer,United States,Springfield,Oregon,West,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",275.49,1,0.5,-170.8038,2014,December,12
2993,CA-2016-134376,2016-10-02,2016-10-06,Standard Class,TT-21265,Corporate,United States,New York City,New York,East,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3,0.0,16.5888,2016,October,10
3003,CA-2015-130610,2015-07-05,2015-07-10,Standard Class,VP-21730,Home Office,United States,Sterling Heights,Michigan,Central,OFF-BI-10003655,Office Supplies,Binders,Durable Pressboard Binders,19.0,5,0.0,8.93,2015,July,7
3005,CA-2016-131499,2016-09-08,2016-09-10,First Class,MG-17875,Home Office,United States,New York City,New York,East,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,207.48,1,0.0,62.244,2016,September,9
3009,CA-2016-124772,2016-12-05,2016-12-06,First Class,JG-15160,Consumer,United States,Murray,Kentucky,South,FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",191.82,3,0.0,74.8098,2016,December,12
3040,CA-2017-101749,2017-10-03,2017-10-08,Standard Class,AS-10045,Corporate,United States,Pasadena,California,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",171.288,3,0.2,-6.4233,2017,October,10
3041,US-2016-147991,2016-05-05,2016-05-09,Standard Class,ZD-21925,Consumer,United States,Chattanooga,Tennessee,South,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",16.72,5,0.2,3.344,2016,May,5
3042,CA-2017-149559,2017-09-11,2017-09-12,Same Day,KF-16285,Home Office,United States,Long Beach,California,West,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,12.96,2,0.0,6.2208,2017,September,9
3043,CA-2017-149559,2017-09-11,2017-09-12,Same Day,KF-16285,Home Office,United States,Long Beach,California,West,OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,22.18,2,0.0,10.8682,2017,September,9
3044,CA-2017-149559,2017-09-11,2017-09-12,Same Day,KF-16285,Home Office,United States,Long Beach,California,West,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,2054.272,8,0.2,256.784,2017,September,9
3046,CA-2017-125290,2017-11-06,2017-11-10,Second Class,CC-12430,Home Office,United States,Minneapolis,Minnesota,Central,OFF-AR-10001216,Office Supplies,Art,Newell 339,13.9,5,0.0,3.614,2017,November,11
3047,CA-2017-125290,2017-11-06,2017-11-10,Second Class,CC-12430,Home Office,United States,Minneapolis,Minnesota,Central,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,26.38,1,0.0,12.1348,2017,November,11
3049,CA-2017-121419,2017-04-02,2017-04-04,First Class,TC-21475,Home Office,United States,Columbus,Georgia,South,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,411.8,2,0.0,70.006,2017,April,4
3050,CA-2017-121419,2017-04-02,2017-04-04,First Class,TC-21475,Home Office,United States,Columbus,Georgia,South,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,360.0,4,0.0,129.6,2017,April,4
3051,US-2017-148054,2017-10-06,2017-10-11,Standard Class,NZ-18565,Home Office,United States,Meridian,Idaho,West,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,41.96,2,0.0,2.9372,2017,October,10
3052,US-2017-148054,2017-10-06,2017-10-11,Standard Class,NZ-18565,Home Office,United States,Meridian,Idaho,West,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",227.84,4,0.0,66.0736,2017,October,10
3053,US-2017-148054,2017-10-06,2017-10-11,Standard Class,NZ-18565,Home Office,United States,Meridian,Idaho,West,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,37.94,2,0.0,18.2112,2017,October,10
3061,CA-2016-144554,2016-11-07,2016-11-12,Standard Class,DM-13345,Corporate,United States,Newark,Ohio,East,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,119.976,3,0.2,22.4955,2016,November,11
3062,CA-2017-127621,2017-03-03,2017-03-07,Standard Class,RE-19450,Consumer,United States,Dallas,Texas,Central,OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",26.88,8,0.2,9.744,2017,March,3
3074,CA-2016-125206,2016-01-03,2016-01-05,First Class,LR-16915,Consumer,United States,Los Angeles,California,West,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,114.46,2,0.0,28.615,2016,January,1
3075,CA-2015-126137,2015-10-03,2015-10-08,Standard Class,BS-11755,Consumer,United States,Los Angeles,California,West,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",120.666,2,0.15,18.4548,2015,October,10
3080,CA-2017-101182,2017-09-04,2017-09-05,First Class,KB-16405,Home Office,United States,Apple Valley,California,West,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,12.96,2,0.0,6.2208,2017,September,9
3081,CA-2017-101182,2017-09-04,2017-09-05,First Class,KB-16405,Home Office,United States,Apple Valley,California,West,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,43.176,3,0.2,15.1116,2017,September,9
3091,CA-2016-112123,2016-03-03,2016-03-08,Standard Class,BH-11710,Consumer,United States,Newark,Delaware,East,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,447.86,7,0.0,219.4514,2016,March,3
3092,CA-2016-112123,2016-03-03,2016-03-08,Standard Class,BH-11710,Consumer,United States,Newark,Delaware,East,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,479.95,5,0.0,129.5865,2016,March,3
3093,CA-2016-112123,2016-03-03,2016-03-08,Standard Class,BH-11710,Consumer,United States,Newark,Delaware,East,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,166.44,3,0.0,79.8912,2016,March,3
3104,CA-2016-124562,2016-12-08,2016-12-12,Standard Class,JP-16135,Home Office,United States,Columbus,Ohio,East,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",12.957,7,0.7,-9.5018,2016,December,12
3119,CA-2015-121720,2015-06-11,2015-06-12,First Class,JE-15610,Corporate,United States,Lakeland,Florida,South,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,1123.92,5,0.2,-182.637,2015,June,6
3120,CA-2015-121720,2015-06-11,2015-06-12,First Class,JE-15610,Corporate,United States,Lakeland,Florida,South,TEC-PH-10002496,Technology,Phones,Cisco SPA301,249.584,2,0.2,31.198,2015,June,6
3121,CA-2015-121720,2015-06-11,2015-06-12,First Class,JE-15610,Corporate,United States,Lakeland,Florida,South,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",48.672,3,0.2,7.3008,2015,June,6
3122,CA-2015-121720,2015-06-11,2015-06-12,First Class,JE-15610,Corporate,United States,Lakeland,Florida,South,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",60.768,2,0.2,7.596,2015,June,6
3123,CA-2015-121720,2015-06-11,2015-06-12,First Class,JE-15610,Corporate,United States,Lakeland,Florida,South,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,78.6,5,0.7,-62.88,2015,June,6
3124,CA-2015-121720,2015-06-11,2015-06-12,First Class,JE-15610,Corporate,United States,Lakeland,Florida,South,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,3.768,2,0.7,-3.14,2015,June,6
